origin_id,origin_name,target_id,target_name,relationship_type,relationship_source,curation_status,notes
LC-0115,Edifício Holiday,LC-0328,Savoy,local,wide_interconnection_columns,imported,
LC-0115,Edifício Holiday,LC-0364,Restaurante Leite,local,wide_interconnection_columns,imported,
LC-0115,Edifício Holiday,LC-0302,Restaurante Dom Pedro,local,wide_interconnection_columns,imported,
LC-0115,Edifício Holiday,LC-0391,Paço Alfândega,local,wide_interconnection_columns,imported,
FH-0369,Emparedada da Rua Nova,LC-0322,Rua Nova,local,wide_interconnection_columns,imported,
FH-0369,Emparedada da Rua Nova,PE-AUS-0045,Carneiro Vilela,person,wide_interconnection_columns,imported,
FH-0369,Emparedada da Rua Nova,FH-0051,Bênção de São Félix,historical_event,wide_interconnection_columns,imported,
FH-0080,Enchentes do Recife,LC-0308,Rio Capibaribe,local,wide_interconnection_columns,imported,
FH-0080,Enchentes do Recife,LC-0307,Rio Beberibe,local,wide_interconnection_columns,imported,
FH-0080,Enchentes do Recife,FH-0097,Convenção de Beberibe,historical_event,wide_interconnection_columns,imported,
FH-0080,Enchentes do Recife,FH-0495,Anos de Chumbo,historical_event,wide_interconnection_columns,imported,
FH-0080,Enchentes do Recife,FH-0515,Carnaval de Olinda,historical_event,wide_interconnection_columns,imported,
FH-0080,Enchentes do Recife,FH-0516,Carnaval de Pernambuco,historical_event,wide_interconnection_columns,imported,
FH-0080,Enchentes do Recife,FH-0522,Celebrações Natalinas,historical_event,wide_interconnection_columns,imported,
FH-0080,Enchentes do Recife,LC-0203,Lagoa do Araçá,local,wide_interconnection_columns,imported,
FH-0080,Enchentes do Recife,LC-0274,Ponte do Limoeiro,local,wide_interconnection_columns,imported,
FH-0080,Enchentes do Recife,LC-0275,Ponte do Pina,local,wide_interconnection_columns,imported,
FH-0080,Enchentes do Recife,LC-0273,Ponte do Derby,local,wide_interconnection_columns,imported,
FH-0080,Enchentes do Recife,LC-0272,Ponte da Torre,local,wide_interconnection_columns,imported,
FH-0080,Enchentes do Recife,LC-0271,Ponte da Capunga,local,wide_interconnection_columns,imported,
FH-0080,Enchentes do Recife,LC-0270,Ponte da Boa Vista,local,wide_interconnection_columns,imported,
FH-0080,Enchentes do Recife,LC-0281,Ponte Princesa Isabel,local,wide_interconnection_columns,imported,
LC-0356,Escola Eduardo Gomes,PE-AUS-0068,Eduardo Gomes,person,wide_interconnection_columns,imported,
LC-0356,Escola Eduardo Gomes,LC-0027,Avenida Barão de Souza Leão,local,wide_interconnection_columns,imported,
LC-0356,Escola Eduardo Gomes,LC-0002,1 Jardim de Boa Viagem,local,wide_interconnection_columns,imported,
LC-0356,Escola Eduardo Gomes,LC-0003,2 Jardim de Boa Viagem,local,wide_interconnection_columns,imported,
LC-0356,Escola Eduardo Gomes,LC-0004,3 Jardim de Boa Viagem,local,wide_interconnection_columns,imported,
LC-0356,Escola Eduardo Gomes,LC-0009,Aeroclube de Pernambuco,local,wide_interconnection_columns,imported,
LC-0356,Escola Eduardo Gomes,LC-0010,Aeroporto Internacional do Recife,local,wide_interconnection_columns,imported,
LC-0356,Escola Eduardo Gomes,LC-0368,Colégio Salesiano,local,wide_interconnection_columns,imported,
LC-0356,Escola Eduardo Gomes,LC-0077,Castelinho,local,wide_interconnection_columns,imported,
LC-0356,Escola Eduardo Gomes,LC-0347,UFRPE,local,wide_interconnection_columns,imported,
LC-0356,Escola Eduardo Gomes,LC-0346,UFPE,local,wide_interconnection_columns,imported,
LC-0356,Escola Eduardo Gomes,LC-0205,Liceu de Artes e Ofícios,local,wide_interconnection_columns,imported,
LC-0356,Escola Eduardo Gomes,LC-0130,Faculdade de Medicina,local,wide_interconnection_columns,imported,
LC-0356,Escola Eduardo Gomes,LC-0401,Faculdade Maurício de Nassau,local,wide_interconnection_columns,imported,
LC-0356,Escola Eduardo Gomes,LC-0083,Cinema da Glória,local,wide_interconnection_columns,imported,
FH-0120,Esgotamento Sanitário,LC-0122,Estação de Esgotos do Cabanga,local,wide_interconnection_columns,imported,
FH-0120,Esgotamento Sanitário,FH-0067,Cangaço,historical_event,wide_interconnection_columns,imported,
FH-0120,Esgotamento Sanitário,FH-0069,Capitanias Hereditárias,historical_event,wide_interconnection_columns,imported,
FH-0120,Esgotamento Sanitário,FH-0093,Coluna Prestes,historical_event,wide_interconnection_columns,imported,
FH-0120,Esgotamento Sanitário,FH-0094,Companhia das Índias Ocidentais,historical_event,wide_interconnection_columns,imported,
FH-0120,Esgotamento Sanitário,FH-0106,Desabamentos em Morros do Recife,historical_event,wide_interconnection_columns,imported,
FH-0120,Esgotamento Sanitário,FH-0182,Povos Originários (Índios),historical_event,wide_interconnection_columns,imported,
FH-0120,Esgotamento Sanitário,FH-0345,Transporte Público no Recife,historical_event,wide_interconnection_columns,imported,
FH-0120,Esgotamento Sanitário,FH-0299,Proclamação da República,historical_event,wide_interconnection_columns,imported,
FH-0120,Esgotamento Sanitário,FH-0265,Pernambuco Tramways,historical_event,wide_interconnection_columns,imported,
FH-0120,Esgotamento Sanitário,FH-0256,Parceria nos Morros,historical_event,wide_interconnection_columns,imported,
FH-0120,Esgotamento Sanitário,FH-0247,O Carapuceiro,historical_event,wide_interconnection_columns,imported,
FH-0120,Esgotamento Sanitário,FH-0102,Cruzeiro do Forte,historical_event,wide_interconnection_columns,imported,
FH-0120,Esgotamento Sanitário,FH-0097,Convenção de Beberibe,historical_event,wide_interconnection_columns,imported,
FH-0120,Esgotamento Sanitário,FH-0095,Confederação do Equador,historical_event,wide_interconnection_columns,imported,
LC-0121,Estação Central,PE-AUS-0095,Herculano Ramos,person,wide_interconnection_columns,imported,
LC-0121,Estação Central,LC-0075,Casa da Cultura,local,wide_interconnection_columns,imported,
LC-0121,Estação Central,LC-0077,Castelinho,local,wide_interconnection_columns,imported,
LC-0121,Estação Central,LC-0123,Estação do Brum,local,wide_interconnection_columns,imported,
LC-0121,Estação Central,LC-0129,Fábrica Tacaruna,local,wide_interconnection_columns,imported,
LC-0121,Estação Central,LC-0146,Fundação Joaquim Nabuco,local,wide_interconnection_columns,imported,
LC-0121,Estação Central,LC-0147,Gabinete Português de Leitura,local,wide_interconnection_columns,imported,
LC-0121,Estação Central,LC-0183,Instituto Ricardo Brennand,local,wide_interconnection_columns,imported,
LC-0121,Estação Central,LC-0223,Memorial de Medicina,local,wide_interconnection_columns,imported,
LC-0121,Estação Central,LC-0239,Museu da Abolição (Casarão de João Alfredo),local,wide_interconnection_columns,imported,
LC-0121,Estação Central,LC-0240,Museu do Estado,local,wide_interconnection_columns,imported,
LC-0121,Estação Central,LC-0241,Museu do Homem do Nordeste,local,wide_interconnection_columns,imported,
LC-0121,Estação Central,LC-0248,Oficina Brennand,local,wide_interconnection_columns,imported,
LC-0121,Estação Central,LC-0343,Torre do Zeppelin,local,wide_interconnection_columns,imported,
LC-0121,Estação Central,LC-0344,Torre Malakoff,local,wide_interconnection_columns,imported,
LC-0122,Estação de Esgotos do Cabanga,FH-0120,Esgotamento Sanitário,historical_event,wide_interconnection_columns,imported,
LC-0122,Estação de Esgotos do Cabanga,LC-0043,Banco do Nordeste,local,wide_interconnection_columns,imported,
LC-0122,Estação de Esgotos do Cabanga,LC-0114,Edifício dos Correios,local,wide_interconnection_columns,imported,
LC-0122,Estação de Esgotos do Cabanga,LC-0138,Fórum Paula Batista,local,wide_interconnection_columns,imported,
LC-0122,Estação de Esgotos do Cabanga,LC-0139,Fórum Thomáz de Aquino,local,wide_interconnection_columns,imported,
LC-0122,Estação de Esgotos do Cabanga,LC-0252,Palácio da Justiça,local,wide_interconnection_columns,imported,
LC-0122,Estação de Esgotos do Cabanga,LC-0058,Cabanga Iate Clube,local,wide_interconnection_columns,imported,
LC-0122,Estação de Esgotos do Cabanga,LC-0341,Terminal de Santa Rita,local,wide_interconnection_columns,imported,
LC-0122,Estação de Esgotos do Cabanga,LC-0269,Ponte D'Uchôa,local,wide_interconnection_columns,imported,
LC-0122,Estação de Esgotos do Cabanga,LC-0400,Terminal de Passageiros,local,wide_interconnection_columns,imported,
LC-0122,Estação de Esgotos do Cabanga,LC-0259,Pátio do Livramento,local,wide_interconnection_columns,imported,
LC-0122,Estação de Esgotos do Cabanga,LC-0258,Pátio de São Pedro,local,wide_interconnection_columns,imported,
LC-0122,Estação de Esgotos do Cabanga,LC-0292,Praça do Pirulito,local,wide_interconnection_columns,imported,
LC-0122,Estação de Esgotos do Cabanga,LC-0291,Praça do Entroncamento,local,wide_interconnection_columns,imported,
LC-0122,Estação de Esgotos do Cabanga,LC-0365,Praça do Derby,local,wide_interconnection_columns,imported,
LC-0123,Estação do Brum,LC-0137,Forte do Brum,local,wide_interconnection_columns,imported,
LC-0123,Estação do Brum,FH-0265,Pernambuco Tramways,historical_event,wide_interconnection_columns,imported,
LC-0123,Estação do Brum,LC-0075,Casa da Cultura,local,wide_interconnection_columns,imported,
LC-0123,Estação do Brum,LC-0077,Castelinho,local,wide_interconnection_columns,imported,
LC-0123,Estação do Brum,LC-0121,Estação Central,local,wide_interconnection_columns,imported,
LC-0123,Estação do Brum,LC-0129,Fábrica Tacaruna,local,wide_interconnection_columns,imported,
LC-0123,Estação do Brum,LC-0146,Fundação Joaquim Nabuco,local,wide_interconnection_columns,imported,
LC-0123,Estação do Brum,LC-0147,Gabinete Português de Leitura,local,wide_interconnection_columns,imported,
LC-0123,Estação do Brum,LC-0183,Instituto Ricardo Brennand,local,wide_interconnection_columns,imported,
LC-0123,Estação do Brum,LC-0223,Memorial de Medicina,local,wide_interconnection_columns,imported,
LC-0123,Estação do Brum,LC-0239,Museu da Abolição (Casarão de João Alfredo),local,wide_interconnection_columns,imported,
LC-0123,Estação do Brum,LC-0240,Museu do Estado,local,wide_interconnection_columns,imported,
LC-0123,Estação do Brum,LC-0241,Museu do Homem do Nordeste,local,wide_interconnection_columns,imported,
LC-0123,Estação do Brum,LC-0248,Oficina Brennand,local,wide_interconnection_columns,imported,
LC-0123,Estação do Brum,LC-0343,Torre do Zeppelin,local,wide_interconnection_columns,imported,
LC-0402,Estrada do Arraial,LC-0333,Sítio da Trindade,local,wide_interconnection_columns,imported,
LC-0402,Estrada do Arraial,LC-0025,Avenida 17 de Agosto,local,wide_interconnection_columns,imported,
LC-0402,Estrada do Arraial,LC-0026,Avenida Agamenon Magalhães,local,wide_interconnection_columns,imported,
LC-0402,Estrada do Arraial,LC-0027,Avenida Barão de Souza Leão,local,wide_interconnection_columns,imported,
LC-0402,Estrada do Arraial,LC-0028,Avenida Barbosa Lima,local,wide_interconnection_columns,imported,
LC-0402,Estrada do Arraial,LC-0029,Avenida Boa Viagem,local,wide_interconnection_columns,imported,
LC-0402,Estrada do Arraial,LC-0228,Mercado de Casa Amarela,local,wide_interconnection_columns,imported,
LC-0402,Estrada do Arraial,LC-0235,Morro da Conceição,local,wide_interconnection_columns,imported,
LC-0402,Estrada do Arraial,LC-0396,Rua da Harmonia,local,wide_interconnection_columns,imported,
LC-0402,Estrada do Arraial,LC-0319,Rua do Sol,local,wide_interconnection_columns,imported,
LC-0402,Estrada do Arraial,LC-0125,Estrada dos Remédios,local,wide_interconnection_columns,imported,
LC-0402,Estrada do Arraial,LC-0350,Via Mangue,local,wide_interconnection_columns,imported,
LC-0402,Estrada do Arraial,LC-0318,Rua do Imperador,local,wide_interconnection_columns,imported,
LC-0402,Estrada do Arraial,LC-0316,Rua do Apolo,local,wide_interconnection_columns,imported,
LC-0402,Estrada do Arraial,LC-0315,Rua da Praia,local,wide_interconnection_columns,imported,
LC-0125,Estrada dos Remédios,LC-0226,Mercado de Afogados,local,wide_interconnection_columns,imported,
LC-0125,Estrada dos Remédios,LC-0025,Avenida 17 de Agosto,local,wide_interconnection_columns,imported,
LC-0125,Estrada dos Remédios,LC-0026,Avenida Agamenon Magalhães,local,wide_interconnection_columns,imported,
LC-0125,Estrada dos Remédios,LC-0027,Avenida Barão de Souza Leão,local,wide_interconnection_columns,imported,
LC-0125,Estrada dos Remédios,LC-0028,Avenida Barbosa Lima,local,wide_interconnection_columns,imported,
LC-0125,Estrada dos Remédios,LC-0029,Avenida Boa Viagem,local,wide_interconnection_columns,imported,
LC-0125,Estrada dos Remédios,LC-0030,Avenida Caxangá,local,wide_interconnection_columns,imported,
LC-0125,Estrada dos Remédios,LC-0085,Clube Internacional do Recife,local,wide_interconnection_columns,imported,
LC-0125,Estrada dos Remédios,LC-0225,Mercado da Madalena,local,wide_interconnection_columns,imported,
LC-0125,Estrada dos Remédios,LC-0239,Museu da Abolição (Casarão de João Alfredo),local,wide_interconnection_columns,imported,
LC-0125,Estrada dos Remédios,LC-0271,Ponte da Capunga,local,wide_interconnection_columns,imported,
LC-0125,Estrada dos Remédios,LC-0396,Rua da Harmonia,local,wide_interconnection_columns,imported,
LC-0125,Estrada dos Remédios,LC-0402,Estrada do Arraial,local,wide_interconnection_columns,imported,
LC-0125,Estrada dos Remédios,LC-0350,Via Mangue,local,wide_interconnection_columns,imported,
LC-0125,Estrada dos Remédios,LC-0319,Rua do Sol,local,wide_interconnection_columns,imported,
LC-0129,Fábrica Tacaruna,PE-AUS-0056,Delmiro Gouveia,person,wide_interconnection_columns,imported,
LC-0129,Fábrica Tacaruna,LC-0026,Avenida Agamenon Magalhães,local,wide_interconnection_columns,imported,
LC-0129,Fábrica Tacaruna,LC-0075,Casa da Cultura,local,wide_interconnection_columns,imported,
LC-0129,Fábrica Tacaruna,LC-0077,Castelinho,local,wide_interconnection_columns,imported,
LC-0129,Fábrica Tacaruna,LC-0121,Estação Central,local,wide_interconnection_columns,imported,
LC-0129,Fábrica Tacaruna,LC-0123,Estação do Brum,local,wide_interconnection_columns,imported,
LC-0129,Fábrica Tacaruna,LC-0146,Fundação Joaquim Nabuco,local,wide_interconnection_columns,imported,
LC-0129,Fábrica Tacaruna,LC-0147,Gabinete Português de Leitura,local,wide_interconnection_columns,imported,
LC-0129,Fábrica Tacaruna,LC-0183,Instituto Ricardo Brennand,local,wide_interconnection_columns,imported,
LC-0129,Fábrica Tacaruna,LC-0223,Memorial de Medicina,local,wide_interconnection_columns,imported,
LC-0129,Fábrica Tacaruna,LC-0239,Museu da Abolição (Casarão de João Alfredo),local,wide_interconnection_columns,imported,
LC-0129,Fábrica Tacaruna,LC-0240,Museu do Estado,local,wide_interconnection_columns,imported,
LC-0129,Fábrica Tacaruna,LC-0241,Museu do Homem do Nordeste,local,wide_interconnection_columns,imported,
LC-0129,Fábrica Tacaruna,LC-0248,Oficina Brennand,local,wide_interconnection_columns,imported,
LC-0129,Fábrica Tacaruna,LC-0343,Torre do Zeppelin,local,wide_interconnection_columns,imported,
LC-0380,Faculdade de Direito do Recife,PE-AUS-0021,Augusto Lucena,person,wide_interconnection_columns,imported,
LC-0380,Faculdade de Direito do Recife,PE-AUS-0028,Barbosa Lima Sobrinho,person,wide_interconnection_columns,imported,
LC-0380,Faculdade de Direito do Recife,PE-AUS-0108,Joaquim Nabuco,person,wide_interconnection_columns,imported,
LC-0380,Faculdade de Direito do Recife,PE-AUS-0126,Mário Souto Maior,person,wide_interconnection_columns,imported,
LC-0380,Faculdade de Direito do Recife,PE-AUS-0120,Manuel Correia de Andrade,person,wide_interconnection_columns,imported,
LC-0380,Faculdade de Direito do Recife,PE-AUS-0007,Álvaro Lins,person,wide_interconnection_columns,imported,
LC-0380,Faculdade de Direito do Recife,LC-0346,UFPE,local,wide_interconnection_columns,imported,
LC-0380,Faculdade de Direito do Recife,LC-0347,UFRPE,local,wide_interconnection_columns,imported,
LC-0380,Faculdade de Direito do Recife,LC-0401,Faculdade Maurício de Nassau,local,wide_interconnection_columns,imported,
LC-0380,Faculdade de Direito do Recife,LC-0026,Avenida Agamenon Magalhães,local,wide_interconnection_columns,imported,
LC-0380,Faculdade de Direito do Recife,LC-0035,Avenida Mário Melo,local,wide_interconnection_columns,imported,
LC-0380,Faculdade de Direito do Recife,LC-0039,Avenida Visconde de Suassuna,local,wide_interconnection_columns,imported,
